filename,classe,veiculo_detectado,qtd_veiculos,placa_detectada,tipo_placa_detectada,area_placa,precisao,acerto
FILE220818-182056-047560.MP4_noaudio.mp4_1488.jpg,noite,True,1,True,nova,705,0.6982,False
FILE220818-182056-047560.MP4_noaudio.mp4_1490.jpg,noite,True,1,True,nova,672,0.5753,False
FILE220818-182056-047560.MP4_noaudio.mp4_1492.jpg,noite,True,1,True,nova,672,0.5144,False
FILE220818-182056-047560.MP4_noaudio.mp4_1494.jpg,noite,True,1,True,nova,663,0.5788,False
FILE220818-182056-047560.MP4_noaudio.mp4_1496.jpg,noite,True,1,True,nova,658,0.563,False
FILE220818-182056-047560.MP4_noaudio.mp4_1498.jpg,noite,True,1,True,nova,686,0.5527,False
FILE220818-182056-047560.MP4_noaudio.mp4_1502.jpg,noite,True,1,True,nova,561,0.513,False
FILE220818-182056-047560.MP4_noaudio.mp4_1504.jpg,noite,True,1,True,velha,561,0.8367,False
FILE220818-182056-047560.MP4_noaudio.mp4_1506.jpg,noite,True,1,True,velha,550,0.7828,False
FILE220818-182056-047560.MP4_noaudio.mp4_1508.jpg,noite,True,1,True,velha,528,0.8658,False
FILE220818-182056-047560.MP4_noaudio.mp4_1510.jpg,noite,True,1,True,velha,490,0.9053,False
FILE220818-182056-047560.MP4_noaudio.mp4_1512.jpg,noite,True,1,True,velha,500,0.7976,False
FILE220818-182056-047560.MP4_noaudio.mp4_1514.jpg,noite,True,1,True,velha,539,0.8173,False
FILE220818-182056-047560.MP4_noaudio.mp4_1520.jpg,noite,True,1,True,velha,550,0.8072,False
FILE220818-182056-047560.MP4_noaudio.mp4_1524.jpg,noite,True,2,True,velha,583,0.7776,False
FILE220818-182056-047560.MP4_noaudio.mp4_1524.jpg,noite,True,2,True,nova,1829,0.9361,False
FILE220818-182056-047560.MP4_noaudio.mp4_1526.jpg,noite,True,2,True,velha,576,0.8525,False
FILE220818-182056-047560.MP4_noaudio.mp4_1526.jpg,noite,True,2,True,velha,1770,0.835,False
FILE220818-182056-047560.MP4_noaudio.mp4_1528.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1528.jpg,noite,True,2,True,velha,1798,0.9047,False
FILE220818-182056-047560.MP4_noaudio.mp4_1532.jpg,noite,True,1,True,velha,510,0.825,False
FILE220818-182056-047560.MP4_noaudio.mp4_1534.jpg,noite,True,2,True,velha,600,0.751,False
FILE220818-182056-047560.MP4_noaudio.mp4_1534.jpg,noite,True,2,True,velha,1711,0.8666,False
FILE220818-182056-047560.MP4_noaudio.mp4_1536.jpg,noite,True,2,True,velha,561,0.8084,False
FILE220818-182056-047560.MP4_noaudio.mp4_1536.jpg,noite,True,2,True,velha,1770,0.9247,False
FILE220818-182056-047560.MP4_noaudio.mp4_1538.jpg,noite,True,1,True,velha,500,0.796,False
FILE220818-182056-047560.MP4_noaudio.mp4_1540.jpg,noite,True,1,True,velha,624,0.8699,False
FILE220818-182056-047560.MP4_noaudio.mp4_1542.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1542.jpg,noite,True,2,True,velha,1767,0.9053,False
FILE220818-182056-047560.MP4_noaudio.mp4_1544.jpg,noite,True,2,True,velha,624,0.8467,False
FILE220818-182056-047560.MP4_noaudio.mp4_1544.jpg,noite,True,2,True,velha,1710,0.9283,False
FILE220818-182056-047560.MP4_noaudio.mp4_1546.jpg,noite,True,2,True,velha,600,0.7253,False
FILE220818-182056-047560.MP4_noaudio.mp4_1546.jpg,noite,True,2,True,velha,1740,0.8694,False
FILE220818-182056-047560.MP4_noaudio.mp4_1548.jpg,noite,True,2,True,velha,588,0.7334,False
FILE220818-182056-047560.MP4_noaudio.mp4_1548.jpg,noite,True,2,True,velha,1800,0.8801,False
FILE220818-182056-047560.MP4_noaudio.mp4_1550.jpg,noite,True,2,True,velha,550,0.7573,False
FILE220818-182056-047560.MP4_noaudio.mp4_1550.jpg,noite,True,2,True,nova,1770,0.9444,False
FILE220818-182056-047560.MP4_noaudio.mp4_1554.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1554.jpg,noite,True,2,True,velha,1920,0.9114,False
FILE220818-182056-047560.MP4_noaudio.mp4_1558.jpg,noite,True,1,True,nova,611,0.6806,False
FILE220818-182056-047560.MP4_noaudio.mp4_1560.jpg,noite,True,1,True,nova,672,0.5118,False
FILE220818-182056-047560.MP4_noaudio.mp4_1562.jpg,noite,True,1,True,nova,630,0.6358,False
FILE220818-182056-047560.MP4_noaudio.mp4_1564.jpg,noite,True,2,True,nova,552,0.484,False
FILE220818-182056-047560.MP4_noaudio.mp4_1564.jpg,noite,True,2,True,velha,1830,0.8379,False
FILE220818-182056-047560.MP4_noaudio.mp4_1566.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1566.jpg,noite,True,2,True,velha,1891,0.8334,False
FILE220818-182056-047560.MP4_noaudio.mp4_1568.jpg,noite,True,1,True,velha,576,0.8693,False
FILE220818-182056-047560.MP4_noaudio.mp4_1570.jpg,noite,True,1,True,velha,588,0.7723,False
FILE220818-182056-047560.MP4_noaudio.mp4_1572.jpg,noite,True,2,True,velha,637,0.7643,False
FILE220818-182056-047560.MP4_noaudio.mp4_1572.jpg,noite,True,2,True,velha,1740,0.866,False
FILE220818-182056-047560.MP4_noaudio.mp4_1574.jpg,noite,True,2,True,velha,636,0.8705,False
FILE220818-182056-047560.MP4_noaudio.mp4_1574.jpg,noite,True,2,True,velha,1952,0.8224,False
FILE220818-182056-047560.MP4_noaudio.mp4_1576.jpg,noite,True,2,True,velha,770,0.8374,False
FILE220818-182056-047560.MP4_noaudio.mp4_1576.jpg,noite,True,2,True,velha,1770,0.8409,False
FILE220818-182056-047560.MP4_noaudio.mp4_1578.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1578.jpg,noite,True,2,True,velha,1888,0.916,False
FILE220818-182056-047560.MP4_noaudio.mp4_1580.jpg,noite,True,2,True,velha,672,0.8449,False
FILE220818-182056-047560.MP4_noaudio.mp4_1580.jpg,noite,True,2,True,velha,1980,0.895,False
FILE220818-182056-047560.MP4_noaudio.mp4_1582.jpg,noite,True,2,True,velha,658,0.7769,False
FILE220818-182056-047560.MP4_noaudio.mp4_1582.jpg,noite,True,2,True,velha,1891,0.9233,False
FILE220818-182056-047560.MP4_noaudio.mp4_1584.jpg,noite,True,2,True,velha,637,0.7904,False
FILE220818-182056-047560.MP4_noaudio.mp4_1584.jpg,noite,True,2,True,velha,1860,0.8867,False
FILE220818-182056-047560.MP4_noaudio.mp4_1586.jpg,noite,True,2,True,velha,638,0.9653,False
FILE220818-182056-047560.MP4_noaudio.mp4_1586.jpg,noite,True,2,True,velha,2380,0.891,False
FILE220818-182056-047560.MP4_noaudio.mp4_1588.jpg,noite,True,2,True,velha,728,0.6751,False
FILE220818-182056-047560.MP4_noaudio.mp4_1588.jpg,noite,True,2,True,velha,2310,0.8626,False
FILE220818-182056-047560.MP4_noaudio.mp4_1590.jpg,noite,True,1,True,velha,624,0.9696,False
FILE220818-182056-047560.MP4_noaudio.mp4_1592.jpg,noite,True,2,True,velha,855,0.8404,False
FILE220818-182056-047560.MP4_noaudio.mp4_1592.jpg,noite,True,2,True,velha,2278,0.849,False
FILE220818-182056-047560.MP4_noaudio.mp4_1596.jpg,noite,True,1,True,velha,750,0.7771,False
FILE220818-182056-047560.MP4_noaudio.mp4_1598.jpg,noite,True,1,True,velha,663,0.8153,False
FILE220818-182056-047560.MP4_noaudio.mp4_1600.jpg,noite,True,2,True,velha,650,0.7421,False
FILE220818-182056-047560.MP4_noaudio.mp4_1600.jpg,noite,True,2,True,velha,2448,0.835,False
FILE220818-182056-047560.MP4_noaudio.mp4_1602.jpg,noite,True,2,True,velha,650,0.7691,False
FILE220818-182056-047560.MP4_noaudio.mp4_1602.jpg,noite,True,2,True,velha,2448,0.8704,False
FILE220818-182056-047560.MP4_noaudio.mp4_1604.jpg,noite,True,2,True,velha,676,0.767,False
FILE220818-182056-047560.MP4_noaudio.mp4_1604.jpg,noite,True,2,True,velha,2275,0.9379,False
FILE220818-182056-047560.MP4_noaudio.mp4_1606.jpg,noite,True,1,True,velha,637,0.6663,False
FILE220818-182056-047560.MP4_noaudio.mp4_1608.jpg,noite,True,2,True,velha,650,0.6574,False
FILE220818-182056-047560.MP4_noaudio.mp4_1608.jpg,noite,True,2,True,velha,2516,0.7743,False
FILE220818-182056-047560.MP4_noaudio.mp4_1610.jpg,noite,True,1,True,velha,650,0.8283,False
FILE220818-182056-047560.MP4_noaudio.mp4_1612.jpg,noite,True,2,True,velha,714,0.7656,False
FILE220818-182056-047560.MP4_noaudio.mp4_1612.jpg,noite,True,2,True,velha,2448,0.883,False
FILE220818-182056-047560.MP4_noaudio.mp4_1614.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1614.jpg,noite,True,2,True,velha,2340,0.8379,False
FILE220818-182056-047560.MP4_noaudio.mp4_1616.jpg,noite,True,2,True,velha,637,0.7877,False
FILE220818-182056-047560.MP4_noaudio.mp4_1616.jpg,noite,True,2,True,velha,2442,0.8674,False
FILE220818-182056-047560.MP4_noaudio.mp4_1618.jpg,noite,True,1,True,velha,672,0.7107,False
FILE220818-182056-047560.MP4_noaudio.mp4_1622.jpg,noite,True,2,True,velha,576,0.8438,False
FILE220818-182056-047560.MP4_noaudio.mp4_1622.jpg,noite,True,2,True,velha,2275,0.5817,False
FILE220818-182056-047560.MP4_noaudio.mp4_1624.jpg,noite,True,1,True,velha,705,0.8343,False
FILE220818-182056-047560.MP4_noaudio.mp4_1626.jpg,noite,True,2,True,velha,720,0.7347,False
FILE220818-182056-047560.MP4_noaudio.mp4_1626.jpg,noite,True,2,True,velha,2240,0.96,False
FILE220818-182056-047560.MP4_noaudio.mp4_1628.jpg,noite,True,2,True,velha,741,0.7013,False
FILE220818-182056-047560.MP4_noaudio.mp4_1628.jpg,noite,True,2,True,velha,2470,0.9534,False
FILE220818-182056-047560.MP4_noaudio.mp4_1632.jpg,noite,True,1,True,velha,686,0.7021,False
FILE220818-182056-047560.MP4_noaudio.mp4_1634.jpg,noite,True,2,True,velha,700,0.7871,False
FILE220818-182056-047560.MP4_noaudio.mp4_1634.jpg,noite,True,2,True,velha,2829,0.753,False
FILE220818-182056-047560.MP4_noaudio.mp4_1636.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1636.jpg,noite,True,2,True,velha,2640,0.8003,False
FILE220818-182056-047560.MP4_noaudio.mp4_1638.jpg,noite,True,2,True,velha,612,0.9418,False
FILE220818-182056-047560.MP4_noaudio.mp4_1638.jpg,noite,True,2,True,velha,2508,0.8387,False
FILE220818-182056-047560.MP4_noaudio.mp4_1640.jpg,noite,True,2,True,velha,637,0.6661,False
FILE220818-182056-047560.MP4_noaudio.mp4_1640.jpg,noite,True,2,True,velha,2280,0.7991,False
FILE220818-182056-047560.MP4_noaudio.mp4_1642.jpg,noite,True,2,True,velha,612,0.7564,False
FILE220818-182056-047560.MP4_noaudio.mp4_1642.jpg,noite,True,2,True,velha,2394,0.7803,False
FILE220818-182056-047560.MP4_noaudio.mp4_1644.jpg,noite,True,2,True,velha,576,0.6566,False
FILE220818-182056-047560.MP4_noaudio.mp4_1644.jpg,noite,True,2,True,velha,2470,0.778,False
FILE220818-182056-047560.MP4_noaudio.mp4_1646.jpg,noite,True,2,True,velha,600,0.7214,False
FILE220818-182056-047560.MP4_noaudio.mp4_1646.jpg,noite,True,2,True,velha,2457,0.7531,False
FILE220818-182056-047560.MP4_noaudio.mp4_1648.jpg,noite,True,2,True,velha,612,0.7091,False
FILE220818-182056-047560.MP4_noaudio.mp4_1648.jpg,noite,True,2,True,velha,2624,0.8259,False
FILE220818-182056-047560.MP4_noaudio.mp4_1650.jpg,noite,True,2,True,velha,637,0.8998,False
FILE220818-182056-047560.MP4_noaudio.mp4_1650.jpg,noite,True,2,True,velha,2730,0.8084,False
FILE220818-182056-047560.MP4_noaudio.mp4_1652.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1652.jpg,noite,True,2,True,velha,2814,0.8014,False
FILE220818-182056-047560.MP4_noaudio.mp4_1654.jpg,noite,True,2,True,velha,624,0.76,False
FILE220818-182056-047560.MP4_noaudio.mp4_1654.jpg,noite,True,2,True,velha,2747,0.7983,False
FILE220818-182056-047560.MP4_noaudio.mp4_1656.jpg,noite,True,2,True,velha,611,0.9117,False
FILE220818-182056-047560.MP4_noaudio.mp4_1656.jpg,noite,True,2,True,velha,2788,0.8703,False
FILE220818-182056-047560.MP4_noaudio.mp4_1658.jpg,noite,True,2,True,velha,552,0.8342,False
FILE220818-182056-047560.MP4_noaudio.mp4_1658.jpg,noite,True,2,True,velha,2924,0.7779,False
FILE220818-182056-047560.MP4_noaudio.mp4_1660.jpg,noite,True,2,True,velha,576,0.7796,False
FILE220818-182056-047560.MP4_noaudio.mp4_1660.jpg,noite,True,2,True,velha,2898,0.6081,False
FILE220818-182056-047560.MP4_noaudio.mp4_1662.jpg,noite,True,2,True,velha,594,0.8304,False
FILE220818-182056-047560.MP4_noaudio.mp4_1662.jpg,noite,True,2,True,velha,2881,0.5956,False
FILE220818-182056-047560.MP4_noaudio.mp4_1664.jpg,noite,True,2,True,velha,611,0.735,False
FILE220818-182056-047560.MP4_noaudio.mp4_1664.jpg,noite,True,2,True,velha,2752,0.5346,False
FILE220818-182056-047560.MP4_noaudio.mp4_1666.jpg,noite,True,2,True,velha,696,0.7857,False
FILE220818-182056-047560.MP4_noaudio.mp4_1666.jpg,noite,True,2,True,velha,3124,0.6895,False
FILE220818-182056-047560.MP4_noaudio.mp4_1668.jpg,noite,True,2,True,velha,624,0.7831,False
FILE220818-182056-047560.MP4_noaudio.mp4_1668.jpg,noite,True,2,True,velha,2814,0.4498,False
FILE220818-182056-047560.MP4_noaudio.mp4_1670.jpg,noite,True,2,True,velha,684,0.9062,False
FILE220818-182056-047560.MP4_noaudio.mp4_1670.jpg,noite,True,2,True,velha,2816,0.7241,False
FILE220818-182056-047560.MP4_noaudio.mp4_1672.jpg,noite,True,2,True,velha,564,0.8053,False
FILE220818-182056-047560.MP4_noaudio.mp4_1672.jpg,noite,True,2,True,velha,3128,0.7949,False
FILE220818-182056-047560.MP4_noaudio.mp4_1674.jpg,noite,True,2,True,velha,624,0.9175,False
FILE220818-182056-047560.MP4_noaudio.mp4_1674.jpg,noite,True,2,True,velha,2970,0.8114,False
FILE220818-182056-047560.MP4_noaudio.mp4_1676.jpg,noite,True,2,True,velha,676,0.7364,False
FILE220818-182056-047560.MP4_noaudio.mp4_1676.jpg,noite,True,2,True,velha,2860,0.5271,False
FILE220818-182056-047560.MP4_noaudio.mp4_1678.jpg,noite,True,2,True,velha,612,0.8163,False
FILE220818-182056-047560.MP4_noaudio.mp4_1678.jpg,noite,True,2,True,velha,2752,0.4927,False
FILE220818-182056-047560.MP4_noaudio.mp4_1680.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1680.jpg,noite,True,2,True,velha,2976,0.787,False
FILE220818-182056-047560.MP4_noaudio.mp4_1682.jpg,noite,True,2,True,velha,650,0.8672,False
FILE220818-182056-047560.MP4_noaudio.mp4_1682.jpg,noite,True,2,True,velha,2623,0.704,False
FILE220818-182056-047560.MP4_noaudio.mp4_1686.jpg,noite,True,1,True,velha,728,0.8914,False
FILE220818-182056-047560.MP4_noaudio.mp4_1688.jpg,noite,True,1,True,velha,564,0.8225,False
FILE220818-182056-047560.MP4_noaudio.mp4_1692.jpg,noite,True,1,True,velha,572,0.7369,False
FILE220818-182056-047560.MP4_noaudio.mp4_1696.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1696.jpg,noite,True,2,True,velha,3072,0.6316,False
FILE220818-182056-047560.MP4_noaudio.mp4_1698.jpg,noite,True,2,False,None,-1,-1,False
FILE220818-182056-047560.MP4_noaudio.mp4_1698.jpg,noite,True,2,True,velha,3072,0.6304,False
FILE220818-182056-047560.MP4_noaudio.mp4_1700.jpg,noite,True,2,True,velha,495,0.844,False
FILE220818-182056-047560.MP4_noaudio.mp4_1700.jpg,noite,True,2,True,velha,3050,0.7204,False
FILE220818-182056-047560.MP4_noaudio.mp4_1702.jpg,noite,True,1,True,nova,486,0.477,False
FILE220818-182056-047560.MP4_noaudio.mp4_1704.jpg,noite,True,2,True,velha,440,0.9757,False
FILE220818-182056-047560.MP4_noaudio.mp4_1704.jpg,noite,True,2,True,velha,3186,0.648,False
FILE220818-182056-047560.MP4_noaudio.mp4_1706.jpg,noite,True,1,True,velha,459,0.8742,False
FILE220818-182056-047560.MP4_noaudio.mp4_1708.jpg,noite,True,2,True,velha,520,0.8101,False
