filename,classe,veiculo_detectado,qtd_veiculos,placa_detectada,tipo_placa_detectada,area_placa,precisao,acerto
FILE220819-082234-047569.MP4_noaudio_208.jpg,dia,True,2,True,velha,900,0.8516,False
FILE220819-082234-047569.MP4_noaudio_210.jpg,dia,True,2,True,nova,980,0.5242,False
FILE220819-082234-047569.MP4_noaudio_210.jpg,dia,True,2,True,velha,867,0.6726,False
FILE220819-082234-047569.MP4_noaudio_212.jpg,dia,True,2,True,nova,972,0.536,False
FILE220819-082234-047569.MP4_noaudio_212.jpg,dia,True,2,True,velha,990,0.979,False
FILE220819-082234-047569.MP4_noaudio_214.jpg,dia,True,2,True,nova,980,0.5482,False
FILE220819-082234-047569.MP4_noaudio_214.jpg,dia,True,2,True,velha,1064,0.8106,False
FILE220819-082234-047569.MP4_noaudio_216.jpg,dia,True,2,True,nova,1147,0.5948,False
FILE220819-082234-047569.MP4_noaudio_216.jpg,dia,True,2,True,velha,1102,0.8219,False
FILE220819-082234-047569.MP4_noaudio_218.jpg,dia,True,2,True,nova,1147,0.7058,False
FILE220819-082234-047569.MP4_noaudio_218.jpg,dia,True,2,True,velha,1064,0.7824,False
FILE220819-082234-047569.MP4_noaudio_220.jpg,dia,True,2,True,nova,2100,0.7503,False
FILE220819-082234-047569.MP4_noaudio_220.jpg,dia,True,2,True,velha,1121,0.8433,False
FILE220819-082234-047569.MP4_noaudio_222.jpg,dia,True,2,True,nova,1505,0.7632,False
FILE220819-082234-047569.MP4_noaudio_222.jpg,dia,True,2,True,velha,1026,0.785,False
FILE220819-082234-047569.MP4_noaudio_224.jpg,dia,True,2,True,nova,1564,0.7208,False
FILE220819-082234-047569.MP4_noaudio_224.jpg,dia,True,2,True,velha,1044,0.6561,False
FILE220819-082234-047569.MP4_noaudio_226.jpg,dia,True,2,True,nova,1665,0.4606,False
FILE220819-082234-047569.MP4_noaudio_226.jpg,dia,True,2,True,velha,1026,0.8387,False
FILE220819-082234-047569.MP4_noaudio_228.jpg,dia,True,2,True,nova,1665,0.7035,False
FILE220819-082234-047569.MP4_noaudio_228.jpg,dia,True,2,True,velha,1045,0.853,False
FILE220819-082234-047569.MP4_noaudio_230.jpg,dia,True,2,True,nova,1872,0.6695,False
FILE220819-082234-047569.MP4_noaudio_230.jpg,dia,True,2,True,velha,1120,0.9153,False
FILE220819-082234-047569.MP4_noaudio_232.jpg,dia,True,2,True,nova,1504,0.607,False
FILE220819-082234-047569.MP4_noaudio_232.jpg,dia,True,2,True,velha,1064,0.8547,False
FILE220819-082234-047569.MP4_noaudio_234.jpg,dia,True,2,True,nova,1665,0.729,False
FILE220819-082234-047569.MP4_noaudio_234.jpg,dia,True,2,True,velha,1140,0.8596,False
FILE220819-082234-047569.MP4_noaudio_236.jpg,dia,True,2,True,nova,1665,0.5973,False
FILE220819-082234-047569.MP4_noaudio_236.jpg,dia,True,2,True,velha,1160,0.892,False
FILE220819-082234-047569.MP4_noaudio_238.jpg,dia,True,1,True,velha,1260,0.8471,False
FILE220819-082234-047569.MP4_noaudio_240.jpg,dia,True,2,True,nova,1927,0.6057,False
FILE220819-082234-047569.MP4_noaudio_240.jpg,dia,True,2,True,velha,1220,0.7144,False
FILE220819-082234-047569.MP4_noaudio_242.jpg,dia,True,1,True,velha,1180,0.7359,False
FILE220819-082234-047569.MP4_noaudio_244.jpg,dia,True,2,True,nova,1665,0.7667,False
FILE220819-082234-047569.MP4_noaudio_244.jpg,dia,True,2,True,velha,1260,0.628,False
FILE220819-082234-047569.MP4_noaudio_246.jpg,dia,True,1,True,velha,1364,0.7897,False
FILE220819-082234-047569.MP4_noaudio_248.jpg,dia,True,1,True,velha,1239,0.9089,False
FILE220819-082234-047569.MP4_noaudio_250.jpg,dia,True,1,True,velha,1302,0.9453,False
FILE220819-082234-047569.MP4_noaudio_252.jpg,dia,True,1,True,velha,1386,0.967,False
FILE220819-082234-047569.MP4_noaudio_254.jpg,dia,True,1,True,velha,1364,0.9289,False
FILE220819-082234-047569.MP4_noaudio_256.jpg,dia,True,2,True,nova,1800,0.6578,False
FILE220819-082234-047569.MP4_noaudio_256.jpg,dia,True,2,True,velha,1403,0.8117,False
FILE220819-082234-047569.MP4_noaudio_258.jpg,dia,True,2,True,nova,1938,0.6953,False
FILE220819-082234-047569.MP4_noaudio_258.jpg,dia,True,2,True,velha,1416,0.8811,False
FILE220819-082234-047569.MP4_noaudio_260.jpg,dia,True,2,True,nova,2120,0.7437,False
FILE220819-082234-047569.MP4_noaudio_260.jpg,dia,True,2,True,velha,1281,0.9343,False
FILE220819-082234-047569.MP4_noaudio_262.jpg,dia,True,2,True,nova,2268,0.8109,False
FILE220819-082234-047569.MP4_noaudio_262.jpg,dia,True,2,True,velha,1364,0.911,False
FILE220819-082234-047569.MP4_noaudio_264.jpg,dia,True,1,True,velha,1430,0.8421,False
FILE220819-082234-047569.MP4_noaudio_266.jpg,dia,True,1,True,velha,1525,0.9394,False
FILE220819-082234-047569.MP4_noaudio_268.jpg,dia,True,2,True,nova,2438,0.639,False
FILE220819-082234-047569.MP4_noaudio_268.jpg,dia,True,2,True,velha,1386,0.9491,False
FILE220819-082234-047569.MP4_noaudio_270.jpg,dia,True,1,True,velha,1364,0.9287,False
FILE220819-082234-047569.MP4_noaudio_272.jpg,dia,True,2,True,nova,2891,0.5277,False
FILE220819-082234-047569.MP4_noaudio_272.jpg,dia,True,2,True,velha,1426,0.7626,False
FILE220819-082234-047569.MP4_noaudio_274.jpg,dia,True,1,True,velha,1386,0.8864,False
FILE220819-082234-047569.MP4_noaudio_276.jpg,dia,True,1,True,velha,1364,0.8796,False
FILE220819-082234-047569.MP4_noaudio_278.jpg,dia,True,1,True,velha,1364,0.9537,True
FILE220819-082234-047569.MP4_noaudio_280.jpg,dia,True,1,True,velha,1472,0.918,True
FILE220819-082234-047569.MP4_noaudio_282.jpg,dia,True,1,True,velha,1449,0.9907,True
FILE220819-082234-047569.MP4_noaudio_284.jpg,dia,True,1,True,velha,1472,0.913,True
FILE220819-082234-047569.MP4_noaudio_286.jpg,dia,True,1,True,velha,1449,0.9937,True
FILE220819-082234-047569.MP4_noaudio_288.jpg,dia,True,1,True,velha,1449,0.9771,True
FILE220819-082234-047569.MP4_noaudio_290.jpg,dia,True,1,True,velha,1600,0.9613,False
FILE220819-082234-047569.MP4_noaudio_292.jpg,dia,True,1,True,velha,1449,0.9036,False
FILE220819-082234-047569.MP4_noaudio_294.jpg,dia,True,1,True,velha,1449,0.993,False
FILE220819-082234-047569.MP4_noaudio_296.jpg,dia,True,1,True,velha,1472,0.9457,False
FILE220819-082234-047569.MP4_noaudio_298.jpg,dia,True,1,True,velha,1472,0.991,False
FILE220819-082234-047569.MP4_noaudio_300.jpg,dia,True,1,True,velha,1675,0.9911,False
FILE220819-082234-047569.MP4_noaudio_302.jpg,dia,True,1,True,velha,1625,0.94,False
FILE220819-082234-047569.MP4_noaudio_304.jpg,dia,True,1,True,velha,1625,0.964,True
FILE220819-082234-047569.MP4_noaudio_306.jpg,dia,True,1,True,velha,1541,0.9377,True
FILE220819-082234-047569.MP4_noaudio_308.jpg,dia,True,1,True,velha,1495,0.9207,True
FILE220819-082234-047569.MP4_noaudio_310.jpg,dia,True,1,True,velha,1560,0.975,True
FILE220819-082234-047569.MP4_noaudio_312.jpg,dia,True,1,True,velha,1472,0.952,False
FILE220819-082234-047569.MP4_noaudio_314.jpg,dia,True,1,True,velha,1512,0.9461,True
FILE220819-082234-047569.MP4_noaudio_316.jpg,dia,True,1,True,velha,1584,0.972,True
FILE220819-082234-047569.MP4_noaudio_318.jpg,dia,True,1,True,velha,1518,0.975,True
FILE220819-082234-047569.MP4_noaudio_320.jpg,dia,True,1,True,velha,1536,0.982,True
FILE220819-082234-047569.MP4_noaudio_322.jpg,dia,True,1,True,velha,1536,0.9584,True
FILE220819-082234-047569.MP4_noaudio_324.jpg,dia,True,1,True,velha,1560,0.9696,True
FILE220819-082234-047569.MP4_noaudio_326.jpg,dia,True,1,True,velha,1560,0.976,True
FILE220819-082234-047569.MP4_noaudio_328.jpg,dia,True,1,True,velha,1656,0.9959,True
FILE220819-082234-047569.MP4_noaudio_330.jpg,dia,True,1,True,velha,1650,0.8549,False
FILE220819-082234-047569.MP4_noaudio_332.jpg,dia,True,1,True,velha,1625,0.9491,False
FILE220819-082234-047569.MP4_noaudio_334.jpg,dia,True,1,True,velha,1625,0.9154,False
FILE220819-082234-047569.MP4_noaudio_336.jpg,dia,True,1,True,velha,1650,0.9614,True
FILE220819-082234-047569.MP4_noaudio_338.jpg,dia,True,1,True,velha,1600,0.908,False
FILE220819-082234-047569.MP4_noaudio_340.jpg,dia,True,1,True,velha,1650,0.9616,False
FILE220819-082234-047569.MP4_noaudio_342.jpg,dia,True,1,True,velha,1742,0.993,True
FILE220819-082234-047569.MP4_noaudio_344.jpg,dia,True,1,True,velha,1518,0.9477,False
FILE220819-082234-047569.MP4_noaudio_346.jpg,dia,True,1,True,velha,1625,0.947,True
FILE220819-082234-047569.MP4_noaudio_348.jpg,dia,True,1,True,velha,1584,0.9569,False
FILE220819-082234-047569.MP4_noaudio_350.jpg,dia,True,1,True,velha,1650,0.9074,True
FILE220819-082234-047569.MP4_noaudio_352.jpg,dia,True,1,True,velha,1560,0.9121,True
FILE220819-082234-047569.MP4_noaudio_354.jpg,dia,True,1,True,velha,1584,0.9206,True
FILE220819-082234-047569.MP4_noaudio_356.jpg,dia,True,1,True,velha,1584,0.9294,False
FILE220819-082234-047569.MP4_noaudio_358.jpg,dia,True,1,True,velha,1584,0.9634,False
FILE220819-082234-047569.MP4_noaudio_360.jpg,dia,True,1,True,velha,1470,0.8186,False
FILE220819-082234-047569.MP4_noaudio_362.jpg,dia,True,1,True,velha,1474,0.8753,True
FILE220819-082234-047569.MP4_noaudio_364.jpg,dia,True,1,True,velha,1518,0.934,True
FILE220819-082234-047569.MP4_noaudio_366.jpg,dia,True,1,True,velha,1449,0.9299,False
FILE220819-082234-047569.MP4_noaudio_368.jpg,dia,True,1,True,velha,1518,0.9464,False
FILE220819-082234-047569.MP4_noaudio_370.jpg,dia,True,1,True,velha,1472,0.9067,False
FILE220819-082234-047569.MP4_noaudio_372.jpg,dia,True,1,True,velha,1638,0.7453,False
FILE220819-082234-047569.MP4_noaudio_374.jpg,dia,True,1,True,velha,1612,0.7321,False
FILE220819-082234-047569.MP4_noaudio_376.jpg,dia,True,1,True,velha,1586,0.9386,False
FILE220819-082234-047569.MP4_noaudio_378.jpg,dia,True,1,True,velha,1800,0.7981,False
FILE220819-082234-047569.MP4_noaudio_380.jpg,dia,True,1,True,velha,1924,0.8904,False
FILE220819-082234-047569.MP4_noaudio_382.jpg,dia,True,1,True,velha,1587,0.925,True
FILE220819-082234-047569.MP4_noaudio_384.jpg,dia,True,1,True,velha,1536,0.9077,False
FILE220819-082234-047569.MP4_noaudio_386.jpg,dia,True,1,True,velha,1584,0.8494,True
FILE220819-082234-047569.MP4_noaudio_388.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_388.jpg,dia,True,2,True,velha,1560,0.9496,False
FILE220819-082234-047569.MP4_noaudio_390.jpg,dia,True,1,True,velha,1742,0.9293,False
FILE220819-082234-047569.MP4_noaudio_392.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_392.jpg,dia,True,2,True,velha,1512,0.8816,False
FILE220819-082234-047569.MP4_noaudio_394.jpg,dia,True,1,True,velha,1512,0.8571,True
FILE220819-082234-047569.MP4_noaudio_396.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_396.jpg,dia,True,2,True,velha,1440,0.9079,True
FILE220819-082234-047569.MP4_noaudio_398.jpg,dia,True,2,True,vermelha,798,0.7167,False
FILE220819-082234-047569.MP4_noaudio_398.jpg,dia,True,2,True,velha,1403,0.8403,False
FILE220819-082234-047569.MP4_noaudio_400.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_400.jpg,dia,True,2,True,velha,1560,0.9343,False
FILE220819-082234-047569.MP4_noaudio_402.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_402.jpg,dia,True,2,True,velha,1426,0.8689,False
FILE220819-082234-047569.MP4_noaudio_404.jpg,dia,True,2,True,vermelha,4326,0.807,False
FILE220819-082234-047569.MP4_noaudio_404.jpg,dia,True,2,True,velha,1775,0.9225,False
FILE220819-082234-047569.MP4_noaudio_406.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_406.jpg,dia,True,2,True,velha,1512,0.7759,False
FILE220819-082234-047569.MP4_noaudio_408.jpg,dia,True,1,True,velha,1426,0.9137,False
FILE220819-082234-047569.MP4_noaudio_410.jpg,dia,True,1,True,velha,1495,0.9596,False
FILE220819-082234-047569.MP4_noaudio_412.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_412.jpg,dia,True,2,True,velha,1560,0.9059,False
FILE220819-082234-047569.MP4_noaudio_414.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_414.jpg,dia,True,2,True,velha,1320,0.9453,False
FILE220819-082234-047569.MP4_noaudio_416.jpg,dia,True,1,True,velha,1512,0.8726,False
FILE220819-082234-047569.MP4_noaudio_418.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_418.jpg,dia,True,2,True,velha,1518,0.918,False
FILE220819-082234-047569.MP4_noaudio_420.jpg,dia,True,1,True,velha,1240,0.8151,False
FILE220819-082234-047569.MP4_noaudio_422.jpg,dia,True,1,True,velha,1200,0.831,False
FILE220819-082234-047569.MP4_noaudio_424.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_424.jpg,dia,True,2,True,velha,1260,0.8714,False
FILE220819-082234-047569.MP4_noaudio_426.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_426.jpg,dia,True,2,True,velha,1045,0.8149,False
FILE220819-082234-047569.MP4_noaudio_428.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_428.jpg,dia,True,2,True,velha,1302,0.7281,False
FILE220819-082234-047569.MP4_noaudio_430.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_430.jpg,dia,True,2,True,velha,1281,0.6654,False
FILE220819-082234-047569.MP4_noaudio_432.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_432.jpg,dia,True,2,True,velha,1180,0.8107,False
FILE220819-082234-047569.MP4_noaudio_434.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_434.jpg,dia,True,2,True,velha,1180,0.8889,False
FILE220819-082234-047569.MP4_noaudio_436.jpg,dia,True,1,True,velha,1140,0.7893,False
FILE220819-082234-047569.MP4_noaudio_438.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_438.jpg,dia,True,2,True,velha,1140,0.8933,False
FILE220819-082234-047569.MP4_noaudio_440.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_440.jpg,dia,True,2,True,velha,1180,0.918,False
